Time,Numerical,Analytical,Relative Error
8.212,0.0002724932444,0.0002713774233,0.004111694636
8.213,0.0002722210234,0.0002711061815,0.004112196358
8.214,0.0002719490743,0.0002708352109,0.004112698079
8.215,0.0002716773969,0.000270564511,0.004113199801
8.216,0.0002714059909,0.0002702940818,0.004113701524
8.217,0.0002711348561,0.0002700239228,0.004114203246
8.218,0.0002708639921,0.0002697540338,0.004114704969
8.219,0.0002705933987,0.0002694844146,0.004115206692
8.22,0.0002703230756,0.0002692150649,0.004115708415
8.221,0.0002700530226,0.0002689459844,0.004116210139
8.222,0.0002697832394,0.0002686771728,0.004116711862
8.223,0.0002695137256,0.00026840863,0.004117213587
8.224,0.0002692444811,0.0002681403555,0.004117715311
8.225,0.0002689755056,0.0002678723492,0.004118217035
8.226,0.0002687067988,0.0002676046107,0.00411871876
8.227,0.0002684383605,0.0002673371399,0.004119220485
8.228,0.0002681701903,0.0002670699363,0.00411972221
8.229,0.000267902288,0.0002668029999,0.004120223936
8.23,0.0002676346533,0.0002665363303,0.004120725662
8.231,0.0002673672861,0.0002662699271,0.004121227388
8.232,0.0002671001859,0.0002660037903,0.004121729114
8.233,0.0002668333525,0.0002657379195,0.004122230841
8.234,0.0002665667857,0.0002654723144,0.004122732567
8.235,0.0002663004853,0.0002652069748,0.004123234294
8.236,0.0002660344508,0.0002649419003,0.004123736022
8.237,0.0002657686821,0.0002646770909,0.004124237749
8.238,0.0002655031789,0.0002644125461,0.004124739477
8.239,0.000265237941,0.0002641482657,0.004125241205
8.24,0.000264972968,0.0002638842495,0.004125742933
8.241,0.0002647082598,0.0002636204971,0.004126244662
8.242,0.000264443816,0.0002633570084,0.004126746391
8.243,0.0002641796363,0.000263093783,0.00412724812
8.244,0.0002639157206,0.0002628308207,0.004127749849
8.245,0.0002636520685,0.0002625681213,0.004128251579
8.246,0.0002633886799,0.0002623056844,0.004128753308
8.247,0.0002631255543,0.0002620435098,0.004129255038
8.248,0.0002628626916,0.0002617815973,0.004129756769
8.249,0.0002626000915,0.0002615199465,0.004130258499
8.25,0.0002623377538,0.0002612585573,0.00413076023
8.251,0.0002620756781,0.0002609974293,0.004131261961
8.252,0.0002618138642,0.0002607365624,0.004131763692
8.253,0.0002615523119,0.0002604759561,0.004132265424
8.254,0.0002612910209,0.0002602156104,0.004132767156
8.255,0.0002610299909,0.0002599555248,0.004133268888
8.256,0.0002607692217,0.0002596956992,0.00413377062
8.257,0.000260508713,0.0002594361333,0.004134272353
8.258,0.0002602484645,0.0002591768269,0.004134774085
8.259,0.000259988476,0.0002589177796,0.004135275818
8.26,0.0002597287473,0.0002586589912,0.004135777552
8.261,0.000259469278,0.0002584004615,0.004136279285
8.262,0.0002592100679,0.0002581421902,0.004136781019
8.263,0.0002589511168,0.0002578841771,0.004137282753
8.264,0.0002586924244,0.0002576264218,0.004137784487
8.265,0.0002584339904,0.0002573689241,0.004138286222
8.266,0.0002581758146,0.0002571116838,0.004138787957
8.267,0.0002579178967,0.0002568547007,0.004139289692
8.268,0.0002576602364,0.0002565979744,0.004139791427
8.269,0.0002574028336,0.0002563415046,0.004140293163
8.27,0.0002571456879,0.0002560852913,0.004140794899
8.271,0.0002568887991,0.000255829334,0.004141296635
8.272,0.000256632167,0.0002555736325,0.004141798371
8.273,0.0002563757912,0.0002553181866,0.004142300107
8.274,0.0002561196715,0.000255062996,0.004142801844
8.275,0.0002558638077,0.0002548080605,0.004143303581
8.276,0.0002556081995,0.0002545533798,0.004143805319
8.277,0.0002553528466,0.0002542989537,0.004144307056
8.278,0.0002550977489,0.0002540447818,0.004144808794
8.279,0.000254842906,0.000253790864,0.004145310532
8.28,0.0002545883177,0.0002535372,0.00414581227
8.281,0.0002543339837,0.0002532837896,0.004146314009
8.282,0.0002540799038,0.0002530306324,0.004146815748
8.283,0.0002538260777,0.0002527777282,0.004147317487
8.284,0.0002535725052,0.0002525250768,0.004147819226
8.285,0.000253319186,0.000252272678,0.004148320966
8.286,0.0002530661199,0.0002520205314,0.004148822706
8.287,0.0002528133066,0.0002517686368,0.004149324446
8.288,0.0002525607458,0.000251516994,0.004149826186
8.289,0.0002523084374,0.0002512656028,0.004150327927
8.29,0.000252056381,0.0002510144627,0.004150829667
8.291,0.0002518045764,0.0002507635737,0.004151331408
8.292,0.0002515530234,0.0002505129355,0.00415183315
8.293,0.0002513017217,0.0002502625478,0.004152334891
8.294,0.000251050671,0.0002500124103,0.004152836633
8.295,0.0002507998712,0.0002497625229,0.004153338375
8.296,0.0002505493218,0.0002495128852,0.004153840118
8.297,0.0002502990228,0.000249263497,0.00415434186
8.298,0.0002500489738,0.0002490143581,0.004154843603
8.299,0.0002497991747,0.0002487654682,0.004155345346
8.3,0.000249549625,0.0002485168271,0.004155847089
8.301,0.0002493003247,0.0002482684345,0.004156348833
8.302,0.0002490512734,0.0002480202902,0.004156850577
8.303,0.000248802471,0.0002477723938,0.004157352321
8.304,0.0002485539171,0.0002475247453,0.004157854065
8.305,0.0002483056114,0.0002472773443,0.00415835581
8.306,0.0002480575539,0.0002470301905,0.004158857555
8.307,0.0002478097441,0.0002467832838,0.0041593593
8.308,0.000247562182,0.0002465366239,0.004159861045
8.309,0.0002473148671,0.0002462902105,0.004160362791
8.31,0.0002470677993,0.0002460440434,0.004160864537
8.311,0.0002468209783,0.0002457981223,0.004161366283
8.312,0.0002465744039,0.000245552447,0.004161868029
8.313,0.0002463280758,0.0002453070173,0.004162369776
8.314,0.0002460819938,0.0002450618329,0.004162871522
8.315,0.0002458361577,0.0002448168936,0.004163373269
8.316,0.0002455905671,0.0002445721991,0.004163875017
8.317,0.0002453452219,0.0002443277491,0.004164376764
8.318,0.0002451001218,0.0002440835435,0.004164878512
8.319,0.0002448552665,0.0002438395819,0.00416538026
8.32,0.0002446106559,0.0002435958642,0.004165882009
8.321,0.0002443662896,0.0002433523901,0.004166383757
8.322,0.0002441221674,0.0002431091594,0.004166885506
8.323,0.0002438782891,0.0002428661717,0.004167387255
8.324,0.0002436346545,0.0002426234269,0.004167889005
8.325,0.0002433912632,0.0002423809248,0.004168390754
8.326,0.0002431481151,0.000242138665,0.004168892504
8.327,0.0002429052099,0.0002418966474,0.004169394254
8.328,0.0002426625473,0.0002416548716,0.004169896004
8.329,0.0002424201272,0.0002414133375,0.004170397755
8.33,0.0002421779492,0.0002411720449,0.004170899506
8.331,0.0002419360132,0.0002409309934,0.004171401257
8.332,0.0002416943189,0.0002406901828,0.004171903008
8.333,0.000241452866,0.0002404496129,0.00417240476
8.334,0.0002412116544,0.0002402092835,0.004172906512
8.335,0.0002409706837,0.0002399691943,0.004173408264
8.336,0.0002407299538,0.000239729345,0.004173910016
8.337,0.0002404894643,0.0002394897355,0.004174411769
8.338,0.0002402492151,0.0002392503655,0.004174913522
8.339,0.0002400092059,0.0002390112347,0.004175415275
8.34,0.0002397694364,0.0002387723429,0.004175917028
8.341,0.0002395299065,0.0002385336899,0.004176418782
8.342,0.0002392906159,0.0002382952755,0.004176920536
8.343,0.0002390515643,0.0002380570993,0.00417742229
8.344,0.0002388127516,0.0002378191612,0.004177924044
8.345,0.0002385741774,0.0002375814609,0.004178425799
8.346,0.0002383358416,0.0002373439982,0.004178927554
8.347,0.0002380977438,0.0002371067728,0.004179429309
8.348,0.0002378598839,0.0002368697846,0.004179931064
8.349,0.0002376222617,0.0002366330332,0.00418043282
8.35,0.0002373848768,0.0002363965184,0.004180934576
8.351,0.0002371477291,0.0002361602401,0.004181436332
8.352,0.0002369108183,0.0002359241979,0.004181938088
8.353,0.0002366741441,0.0002356883916,0.004182439845
8.354,0.0002364377064,0.000235452821,0.004182941602
8.355,0.0002362015049,0.0002352174859,0.004183443359
8.356,0.0002359655394,0.000234982386,0.004183945116
8.357,0.0002357298096,0.000234747521,0.004184446874
8.358,0.0002354943152,0.0002345128908,0.004184948632
8.359,0.0002352590562,0.0002342784952,0.00418545039
8.36,0.0002350240322,0.0002340443338,0.004185952148
8.361,0.0002347892429,0.0002338104064,0.004186453907
8.362,0.0002345546882,0.0002335767129,0.004186955666
8.363,0.0002343203679,0.0002333432529,0.004187457425
8.364,0.0002340862816,0.0002331100263,0.004187959184
8.365,0.0002338524291,0.0002328770328,0.004188460944
8.366,0.0002336188103,0.0002326442722,0.004188962704
8.367,0.0002333854249,0.0002324117442,0.004189464464
8.368,0.0002331522726,0.0002321794486,0.004189966224
8.369,0.0002329193533,0.0002319473852,0.004190467985
8.37,0.0002326866666,0.0002317155537,0.004190969746
8.371,0.0002324542124,0.000231483954,0.004191471507
8.372,0.0002322219904,0.0002312525858,0.004191973268
8.373,0.0002319900004,0.0002310214488,0.00419247503
8.374,0.0002317582422,0.0002307905428,0.004192976792
8.375,0.0002315267155,0.0002305598676,0.004193478554
8.376,0.00023129542,0.000230329423,0.004193980316
8.377,0.0002310643557,0.0002300992087,0.004194482079
8.378,0.0002308335222,0.0002298692245,0.004194983842
8.379,0.0002306029192,0.0002296394701,0.004195485605
8.38,0.0002303725467,0.0002294099455,0.004195987368
8.381,0.0002301424043,0.0002291806502,0.004196489132
8.382,0.0002299124918,0.0002289515841,0.004196990896
8.383,0.000229682809,0.0002287227469,0.00419749266
8.384,0.0002294533556,0.0002284941385,0.004197994424
8.385,0.0002292241315,0.0002282657586,0.004198496189
8.386,0.0002289951364,0.0002280376069,0.004198997954
8.387,0.00022876637,0.0002278096833,0.004199499719
8.388,0.0002285378322,0.0002275819875,0.004200001484
8.389,0.0002283095226,0.0002273545192,0.00420050325
8.39,0.0002280814412,0.0002271272784,0.004201005016
8.391,0.0002278535876,0.0002269002646,0.004201506782
8.392,0.0002276259616,0.0002266734778,0.004202008548
8.393,0.0002273985631,0.0002264469176,0.004202510315
8.394,0.0002271713917,0.0002262205838,0.004203012082
8.395,0.0002269444472,0.0002259944763,0.004203513849
8.396,0.0002267177295,0.0002257685948,0.004204015616
8.397,0.0002264912383,0.0002255429391,0.004204517384
8.398,0.0002262649733,0.0002253175089,0.004205019152
8.399,0.0002260389344,0.000225092304,0.00420552092
8.4,0.0002258131212,0.0002248673242,0.004206022689
8.401,0.0002255875337,0.0002246425693,0.004206524457
8.402,0.0002253621715,0.000224418039,0.004207026226
8.403,0.0002251370345,0.0002241937331,0.004207527995
8.404,0.0002249121224,0.0002239696514,0.004208029765
8.405,0.0002246874349,0.0002237457937,0.004208531534
8.406,0.000224462972,0.0002235221598,0.004209033304
8.407,0.0002242387332,0.0002232987493,0.004209535074
8.408,0.0002240147185,0.0002230755622,0.004210036845
8.409,0.0002237909276,0.0002228525981,0.004210538615
8.41,0.0002235673602,0.0002226298569,0.004211040386
8.411,0.0002233440162,0.0002224073383,0.004211542158
8.412,0.0002231208953,0.0002221850422,0.004212043929
8.413,0.0002228979973,0.0002219629682,0.004212545701
8.414,0.000222675322,0.0002217411162,0.004213047473
8.415,0.0002224528691,0.0002215194859,0.004213549245
8.416,0.0002222306385,0.0002212980771,0.004214051017
8.417,0.0002220086299,0.0002210768896,0.00421455279
8.418,0.000221786843,0.0002208559233,0.004215054563
8.419,0.0002215652777,0.0002206351777,0.004215556336
8.42,0.0002213439338,0.0002204146528,0.004216058109
8.421,0.000221122811,0.0002201943483,0.004216559883
8.422,0.0002209019091,0.0002199742641,0.004217061657
8.423,0.0002206812279,0.0002197543997,0.004217563431
8.424,0.0002204607671,0.0002195347552,0.004218065205
8.425,0.0002202405266,0.0002193153302,0.00421856698
8.426,0.0002200205061,0.0002190961245,0.004219068755
8.427,0.0002198007054,0.0002188771378,0.00421957053
8.428,0.0002195811242,0.0002186583701,0.004220072306
8.429,0.0002193617625,0.000218439821,0.004220574081
8.43,0.0002191426199,0.0002182214904,0.004221075857
8.431,0.0002189236962,0.000218003378,0.004221577633
8.432,0.0002187049912,0.0002177854836,0.00422207941
8.433,0.0002184865047,0.0002175678069,0.004222581186
8.434,0.0002182682364,0.0002173503479,0.004223082963
8.435,0.0002180501862,0.0002171331062,0.004223584741
8.436,0.0002178323539,0.0002169160816,0.004224086518
8.437,0.0002176147391,0.0002166992739,0.004224588296
8.438,0.0002173973418,0.000216482683,0.004225090074
8.439,0.0002171801616,0.0002162663085,0.004225591852
8.44,0.0002169631984,0.0002160501503,0.00422609363
8.441,0.000216746452,0.0002158342081,0.004226595409
8.442,0.0002165299221,0.0002156184818,0.004227097188
8.443,0.0002163136085,0.0002154029711,0.004227598967
8.444,0.000216097511,0.0002151876758,0.004228100746
8.445,0.0002158816293,0.0002149725957,0.004228602526
8.446,0.0002156659634,0.0002147577305,0.004229104306
8.447,0.0002154505128,0.0002145430801,0.004229606086
8.448,0.0002152352776,0.0002143286443,0.004230107867
8.449,0.0002150202573,0.0002141144228,0.004230609647
8.45,0.0002148054519,0.0002139004154,0.004231111428
8.451,0.000214590861,0.0002136866219,0.004231613209
8.452,0.0002143764845,0.0002134730421,0.004232114991
8.453,0.0002141623222,0.0002132596757,0.004232616773
8.454,0.0002139483738,0.0002130465226,0.004233118555
8.455,0.0002137346392,0.0002128335826,0.004233620337
8.456,0.0002135211181,0.0002126208554,0.004234122119
8.457,0.0002133078103,0.0002124083408,0.004234623902
8.458,0.0002130947155,0.0002121960386,0.004235125685
8.459,0.0002128818337,0.0002119839487,0.004235627468
8.46,0.0002126691645,0.0002117720707,0.004236129251
8.461,0.0002124567078,0.0002115604045,0.004236631035
8.462,0.0002122444634,0.0002113489498,0.004237132819
8.463,0.0002120324309,0.0002111377065,0.004237634603
8.464,0.0002118206103,0.0002109266743,0.004238136388
8.465,0.0002116090013,0.0002107158531,0.004238638172
8.466,0.0002113976037,0.0002105052425,0.004239139957
8.467,0.0002111864173,0.0002102948425,0.004239641743
8.468,0.0002109754419,0.0002100846528,0.004240143528
8.469,0.0002107646772,0.0002098746731,0.004240645314
8.47,0.0002105541231,0.0002096649034,0.0042411471
8.471,0.0002103437793,0.0002094553433,0.004241648886
8.472,0.0002101336456,0.0002092459926,0.004242150672
8.473,0.0002099237219,0.0002090368512,0.004242652459
8.474,0.0002097140079,0.0002088279188,0.004243154246
8.475,0.0002095045034,0.0002086191953,0.004243656033
8.476,0.0002092952082,0.0002084106804,0.004244157821
8.477,0.0002090861221,0.0002082023739,0.004244659608
8.478,0.0002088772448,0.0002079942756,0.004245161396
8.479,0.0002086685763,0.0002077863852,0.004245663185
8.48,0.0002084601161,0.0002075787027,0.004246164973
8.481,0.0002082518643,0.0002073712278,0.004246666762
8.482,0.0002080438204,0.0002071639602,0.004247168551
8.483,0.0002078359845,0.0002069568998,0.00424767034
8.484,0.0002076283561,0.0002067500463,0.004248172129
8.485,0.0002074209352,0.0002065433996,0.004248673919
8.486,0.0002072137215,0.0002063369595,0.004249175709
8.487,0.0002070067147,0.0002061307256,0.004249677499
8.488,0.0002067999148,0.0002059246979,0.00425017929
8.489,0.0002065933215,0.0002057188762,0.00425068108
8.49,0.0002063869346,0.0002055132601,0.004251182871
8.491,0.0002061807538,0.0002053078496,0.004251684663
8.492,0.000205974779,0.0002051026443,0.004252186454
8.493,0.00020576901,0.0002048976442,0.004252688246
8.494,0.0002055634466,0.000204692849,0.004253190038
8.495,0.0002053580885,0.0002044882585,0.00425369183
8.496,0.0002051529356,0.0002042838724,0.004254193622
8.497,0.0002049479876,0.0002040796906,0.004254695415
8.498,0.0002047432443,0.000203875713,0.004255197208
8.499,0.0002045387056,0.0002036719391,0.004255699001
8.5,0.0002043343712,0.000203468369,0.004256200795
8.501,0.000204130241,0.0002032650023,0.004256702589
8.502,0.0002039263147,0.0002030618389,0.004257204383
8.503,0.0002037225921,0.0002028588786,0.004257706177
8.504,0.000203519073,0.0002026561211,0.004258207971
8.505,0.0002033157573,0.0002024535663,0.004258709766
8.506,0.0002031126446,0.0002022512139,0.004259211561
8.507,0.0002029097349,0.0002020490638,0.004259713356
8.508,0.0002027070279,0.0002018471157,0.004260215152
8.509,0.0002025045233,0.0002016453695,0.004260716947
8.51,0.0002023022211,0.0002014438249,0.004261218743
8.511,0.000202100121,0.0002012424818,0.00426172054
8.512,0.0002018982228,0.0002010413399,0.004262222336
8.513,0.0002016965262,0.000200840399,0.004262724133
8.514,0.0002014950312,0.000200639659,0.00426322593
8.515,0.0002012937375,0.0002004391196,0.004263727727
8.516,0.0002010926448,0.0002002387807,0.004264229525
8.517,0.0002008917531,0.000200038642,0.004264731322
8.518,0.000200691062,0.0001998387034,0.00426523312
8.519,0.0002004905714,0.0001996389645,0.004265734919
8.52,0.0002002902812,0.0001994394254,0.004266236717
8.521,0.000200090191,0.0001992400856,0.004266738516
8.522,0.0001998903007,0.0001990409451,0.004267240315
8.523,0.0001996906101,0.0001988420037,0.004267742114
8.524,0.0001994911189,0.0001986432611,0.004268243913
8.525,0.0001992918271,0.0001984447171,0.004268745713
8.526,0.0001990927344,0.0001982463716,0.004269247513
8.527,0.0001988938405,0.0001980482243,0.004269749313
8.528,0.0001986951454,0.000197850275,0.004270251114
8.529,0.0001984966487,0.0001976525237,0.004270752915
8.53,0.0001982983504,0.0001974549699,0.004271254716
8.531,0.0001981002501,0.0001972576136,0.004271756517
8.532,0.0001979023478,0.0001970604546,0.004272258318
8.533,0.0001977046432,0.0001968634927,0.00427276012
8.534,0.000197507136,0.0001966667276,0.004273261922
8.535,0.0001973098262,0.0001964701592,0.004273763724
8.536,0.0001971127135,0.0001962737872,0.004274265527
8.537,0.0001969157977,0.0001960776115,0.00427476733
8.538,0.0001967190786,0.0001958816319,0.004275269133
8.539,0.000196522556,0.0001956858482,0.004275770936
8.54,0.0001963262298,0.0001954902601,0.004276272739
8.541,0.0001961300997,0.0001952948676,0.004276774543
8.542,0.0001959341656,0.0001950996703,0.004277276347
8.543,0.0001957384271,0.0001949046682,0.004277778151
8.544,0.0001955428842,0.0001947098609,0.004278279956
8.545,0.0001953475367,0.0001945152484,0.004278781761
8.546,0.0001951523843,0.0001943208304,0.004279283566
8.547,0.0001949574269,0.0001941266067,0.004279785371
